1,4.0
2,4.0
3,1.7777777777777781
4,2.25
5,2.5600000000000005
6,2.777777777777778
7,1.3061224489795917
8,1.265625
9,1.4938271604938274
10,1.6900000000000002
11,1.8595041322314052
12,1.5625
13,1.3313609467455618
14,0.6173469387755104
15,0.28444444444444456
16,0.31640625
17,0.34602076124567466
18,0.25
19,0.09972299168975075
20,0.0625
21,0.11111111111111106
22,0.1673553719008265
23,0.1531190926275992
24,0.21006944444444436
25,0.27040000000000003
26,0.11982248520710066
27,0.0877914951989026
28,0.12755102040816332
29,0.14387633769322242
30,0.1877777777777778
31,0.2341311134235172
32,0.2822265625
33,0.29752066115702475
34,0.0
35,0.0008163265306122391
36,0.003086419753086398
37,0.0
38,0.0027700831024930687
39,0.0059171597633136015
40,0.0025000000000000044
41,0.00237953599048186
42,0.009070294784580518
43,0.01946998377501353
44,0.004648760330578504
45,0.007901234567901217
46,0.011814744801512296
47,0.022181982797646025
48,0.02126736111111109
49,0.026655560183256963
50,0.01959999999999997
51,0.006151480199923098
52,0.0059171597633136015
53,0.008899964400142395
54,0.01680384087791493
55,0.011900826446281
56,0.020408163265306103
57,0.030778701138811978
58,0.04280618311533887
59,0.023269175524274644
60,0.027777777777777804
61,0.03869927438860521
62,0.050988553590010414
63,0.04938271604938276
64,0.0478515625
65,0.06059171597633137
66,0.05876951331496787
67,0.06437959456449101
68,0.05536332179930798
69,0.0680529300567108
70,0.08163265306122454
71,0.05078357468756196
72,0.04340277777777775
73,0.03677988365547011
74,0.03086194302410518
75,0.014400000000000026
76,0.02493074792243769
77,0.03305785123966944
78,0.023668639053254406
79,0.004005768306361146
80,0.007656249999999984
81,0.005486968449931429
82,0.007287328970850697
83,0.011757874872985923
84,0.011479591836734707
85,0.013840830449826995
86,0.01946998377501353
87,0.025895098427797605
88,0.03305785123966944
89,0.036485292261078155
90,0.03999999999999998
91,0.043593768868494115
92,0.05210302457466914
93,0.06116314024742745
94,0.07073336351290176
95,0.06925207756232683
96,0.0733506944444444
97,0.08332447656499102
98,0.0875676801332778
99,0.07999183756759518
100,0.0729
