1,1.0
2,2.25
3,9.0
4,3.0625
5,3.2399999999999993
6,4.0
7,36.0
8,28.890625
9,26.123456790123452
10,34.81
11,26.851239669421485
12,23.361111111111107
13,21.30177514792899
14,20.897959183673468
15,14.44
16,13.59765625
17,16.95501730103806
18,15.12345679012346
19,22.437673130193904
20,20.702499999999997
21,18.36734693877551
22,16.0
23,14.973534971644614
24,14.0625
25,13.249599999999997
26,14.79289940828402
27,12.379972565157749
28,12.25
29,10.958382877526757
30,14.187777777777777
31,14.73569198751301
32,13.140625
33,11.725436179981632
34,12.044982698961938
35,16.693061224489792
36,15.77854938271605
37,13.510591672753833
38,14.161357340720224
39,14.014464168310322
40,13.505624999999998
41,14.663295657346817
42,13.973356009070296
43,13.161709031909142
44,12.25
45,11.560000000000002
46,11.797731568998111
47,11.588954277953823
48,11.673611111111112
49,10.930445647646811
50,11.560000000000002
51,14.321030372933485
52,14.0625
53,13.956568173727302
54,13.580589849108367
55,12.5702479338843
56,12.627869897959185
57,13.833179439827639
58,16.27705112960761
59,15.729962654409652
60,15.210000000000003
61,14.0932545014781
62,15.488033298647244
63,14.877551020408161
64,14.0625
65,13.633136094674558
66,13.555785123966942
67,12.831365560258407
68,13.08737024221453
69,13.022684310018905
70,12.653265306122448
71,12.597500495933344
72,12.152970679012343
73,11.822293113154437
74,11.596785975164353
75,12.017777777777779
76,11.613746537396123
77,12.0237814133918
78,11.893655489809337
79,11.941836244191634
80,11.645156249999998
81,11.276329827770155
82,11.826888756692448
83,13.503411235302659
84,13.011479591836732
85,12.623391003460206
86,11.92658193618172
87,11.575637468622013
88,12.25
89,11.744097967428353
90,11.48456790123457
91,11.160004830334499
92,10.846999054820417
93,10.826222684703433
94,10.8059076505206
95,12.58382271468144
96,12.0322265625
97,13.927516207886066
98,13.56945022907122
99,13.444444444444446
100,13.4689
